1;02;022;Patagones                               ;00070;00068;09714;00022881;00016823;07352;07585;00022180;09694;00015061;08953;00014081;08370;00000980;00583;00000694;00413;00001068;00635;06;13;15;
1;02;023;Castelli                                ;00021;00009;04286;00006778;00001961;02893;07589;00002584;03812;00001786;09108;00001695;08644;00000091;00464;00000063;00321;00000112;00571;06;13;10;
1;02;024;Colón                                   ;00057;00028;04912;00019099;00007413;03881;07581;00009778;05120;00006634;08949;00006196;08358;00000438;00591;00000306;00413;00000473;00638;06;13;35;
1;02;025;Coronel Dorrego                         ;00046;00046;10000;00013404;00010168;07586;07586;00013404;10000;00008963;08815;00008234;08098;00000729;00717;00000509;00501;00000696;00685;06;12;40;
1;02;026;Coronel Pringles                        ;00060;00055;09167;00019313;00013588;07036;07591;00017900;09268;00012025;08850;00011097;08167;00000928;00683;00000647;00476;00000916;00674;06;12;40;
1;02;027;Coronel Rosales                         ;00136;00136;10000;00046247;00035097;07589;07589;00046247;10000;00030884;08800;00028336;08074;00002548;00726;00001771;00505;00002442;00696;06;13;00;
1;02;028;Coronel Suárez                          ;00098;00097;09898;00031825;00023883;07504;07588;00031476;09890;00021178;08867;00019595;08205;00001583;00663;00001111;00465;00001594;00667;06;13;30;
1;02;029;Chacabuco                               ;00116;00049;04224;00038387;00011574;03015;07579;00015272;03978;00010246;08853;00009455;08169;00000791;00683;00000551;00476;00000777;00671;06;13;35;
1;02;030;Chascomús                               ;00088;00055;06250;00028717;00014483;05043;07595;00019068;06640;00012704;08772;00011615;08020;00001089;00752;00000756;00522;00001023;00706;06;13;30;
1;02;031;Chivilcoy                               ;00157;00156;09936;00051569;00038864;07536;07588;00051219;09932;00034174;08793;00031320;08059;00002854;00734;00001982;00510;00002708;00697;06;13;15;
1;02;032;Daireaux                                ;00041;00039;09512;00013357;00009779;07321;07587;00012890;09650;00008658;08854;00008002;08183;00000656;00671;00000462;00472;00000659;00674;06;13;20;
1;02;033;Dolores                                 ;00064;00044;06875;00021597;00011066;05124;07580;00014598;06759;00009843;08895;00009141;08260;00000702;00634;00000496;00448;00000727;00657;06;13;35;
1;02;034;Ensenada                                ;00138;00101;07319;00047554;00026426;05557;07596;00034788;07315;00023334;08830;00021493;08133;00001841;00697;00001286;00487;00001806;00683;06;13;35;
1;02;035;Escobar                                 ;00401;00380;09476;00139057;00099952;07188;07589;00131703;09471;00088055;08810;00080869;08091;00007186;00719;00004996;00500;00006901;00690;06;13;35;
1;02;036;Esteban Echeverría                      ;00523;00504;09637;00181410;00132716;07316;07587;00174920;09642;00116829;08803;00107255;08082;00009574;00721;00006681;00503;00009206;00694;06;13;25;
1;02;037;Exaltación de la Cruz                   ;00062;00056;09032;00020690;00014103;06816;07587;00018589;08985;00012471;08843;00011503;08156;00000968;00686;00000676;00479;00000956;00678;06;13;35;
1;02;038;Florencio Varela                        ;00733;00710;09686;00254658;00187107;07347;07587;00246607;09684;00165403;08840;00152494;08150;00012909;00690;00008990;00480;00012714;00680;06;13;35;
1;02;039;General Alvarado                        ;00091;00090;09890;00031141;00023362;07502;07587;00030793;09888;00020707;08864;00019156;08200;00001551;00664;00001085;00464;00001570;00672;06;13;10;
1;02;040;General Alvear                          ;00025;00021;08400;00007708;00004790;06214;07594;00006308;08184;00004192;08752;00003823;07981;00000369;00770;00000257;00537;00000341;00712;06;13;30;
1;02;041;General Arenales                        ;00041;00016;03902;00013343;00004121;03089;07589;00005430;04070;00003662;08886;00003395;08238;00000267;00648;00000186;00451;00000273;00662;06;13;35;
1;02;042;General Belgrano                        ;00043;00000;00000;00013925;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;14;00;01;
1;02;043;General Guido                           ;00009;00009;10000;00002398;00001818;07581;07581;00002398;10000;00001601;08806;00001470;08086;00000131;00721;00000092;00506;00000125;00688;06;11;30;
1;02;044;General Lamadrid                        ;00030;00030;10000;00008691;00006590;07583;07583;00008691;10000;00005877;08918;00005463;08290;00000414;00628;00000287;00436;00000426;00646;06;12;50;
1;02;045;Las Heras                               ;00034;00022;06471;00011057;00005212;04714;07598;00006860;06204;00004584;08795;00004201;08060;00000383;00735;00000265;00508;00000363;00696;06;13;05;
1;02;046;General Lavalle                         ;00009;00009;10000;00002949;00002237;07586;07586;00002949;10000;00002053;09177;00001966;08789;00000087;00389;00000061;00273;00000123;00550;06;12;55;
1;02;047;General Madariaga                       ;00047;00037;07872;00015597;00009823;06298;07583;00012954;08305;00008639;08795;00007921;08064;00000718;00731;00000498;00507;00000686;00698;06;12;45;
1;02;048;General Paz                             ;00031;00029;09355;00009206;00006453;07010;07585;00008508;09242;00005750;08911;00005343;08280;00000407;00631;00000284;00440;00000419;00649;06;13;10;
1;02;049;General Pinto                           ;00029;00020;06897;00008910;00004693;05267;07569;00006200;06958;00004119;08777;00003768;08029;00000351;00748;00000244;00520;00000330;00703;06;13;20;
1;02;050;General Pueyrredón                      ;01430;00780;05455;00498673;00206046;04132;07588;00271551;05445;00182101;08838;00167900;08149;00014201;00689;00009928;00482;00014017;00680;06;13;35;
1;02;051;General Rodríguez                       ;00155;00030;01935;00054264;00007960;01467;07587;00010491;01933;00006882;08646;00006194;07781;00000688;00864;00000478;00601;00000600;00754;06;13;35;
1;02;052;General San Martín                      ;00871;00808;09277;00303041;00213234;07036;07586;00281106;09276;00187882;08811;00172638;08096;00015244;00715;00010630;00499;00014722;00690;06;13;35;
1;02;053;San Miguel                              ;00553;00398;07197;00192348;00104998;05459;07588;00138367;07194;00092929;08851;00085809;08172;00007120;00678;00004978;00474;00007091;00675;06;13;35;
1;02;054;General Viamonte                        ;00046;00022;04783;00014805;00005370;03627;07591;00007074;04778;00004721;08791;00004329;08061;00000392;00730;00000276;00514;00000373;00695;06;13;35;
1;02;055;General Villegas                        ;00071;00044;06197;00022451;00010143;04518;07584;00013374;05957;00008881;08756;00008098;07984;00000783;00772;00000543;00535;00000719;00709;06;13;30;
1;02;056;Gonzales Chaves                         ;00030;00030;10000;00009932;00007537;07589;07589;00009932;10000;00006773;08986;00006351;08426;00000422;00560;00000297;00394;00000467;00620;06;12;10;
1;02;057;Guamini                                 ;00029;00029;10000;00009108;00006912;07589;07589;00009108;10000;00006099;08824;00005616;08125;00000483;00699;00000339;00490;00000474;00686;06;12;55;
1;02;058;Hipólito Yrigoyen                       ;00024;00011;04583;00007538;00002722;03611;07595;00003584;04755;00002429;08924;00002262;08310;00000167;00614;00000116;00426;00000177;00650;06;13;30;
1;02;059;Juárez                                  ;00051;00051;10000;00016253;00012337;07591;07591;00016253;10000;00010785;08742;00009817;07957;00000968;00785;00000670;00543;00000882;00715;06;13;30;
1;02;060;Junín                                   ;00217;00183;08433;00073535;00046963;06386;07593;00061854;08412;00041500;08837;00038250;08145;00003250;00692;00002264;00482;00003199;00681;06;13;25;
1;02;061;Matanza                                 ;02432;02379;09782;00846464;00628216;07422;07588;00827913;09781;00556218;08854;00513790;08179;00042428;00675;00029651;00472;00042347;00674;06;13;30;
1;02;062;Lanús                                   ;01038;00909;08757;00360760;00239811;06647;07588;00316037;08760;00212296;08853;00196059;08176;00016237;00677;00011344;00473;00016171;00674;06;13;35;
1;02;063;La Plata                                ;01379;00747;05417;00469140;00192058;04094;07587;00253143;05396;00170025;08853;00157025;08176;00013000;00677;00009082;00473;00012951;00674;06;13;35;
1;02;064;Laprida                                 ;00027;00027;10000;00008353;00006338;07588;07588;00008353;10000;00005538;08738;00005036;07946;00000502;00792;00000346;00546;00000454;00716;06;13;25;
1;02;065;Las Flores                              ;00061;00020;03279;00019584;00004203;02146;07592;00005536;02827;00003712;08832;00003422;08142;00000290;00690;00000205;00488;00000286;00680;06;13;35;
1;02;066;Leandro N. Alem                         ;00041;00039;09512;00013624;00009938;07294;07588;00013097;09613;00008769;08824;00008066;08116;00000703;00707;00000489;00492;00000680;00684;06;13;35;
1;02;067;Lincoln                                 ;00107;00069;06449;00034310;00017171;05005;07589;00022627;06595;00015044;08761;00013734;07998;00001310;00763;00000909;00529;00001218;00709;06;13;35;
1;02;068;Loberia                                 ;00044;00043;09773;00013717;00010135;07389;07582;00013367;09745;00008968;08849;00008273;08163;00000695;00686;00000485;00479;00000682;00673;06;13;25;
1;02;069;Lobos                                   ;00083;00057;06867;00027334;00013849;05067;07586;00018256;06679;00012325;08900;00011436;08258;00000889;00642;00000618;00446;00000906;00654;06;13;35;
1;02;070;Lomas de Zamora                         ;01240;01208;09742;00431429;00319091;07396;07589;00420468;09746;00282268;08846;00260436;08162;00021832;00684;00015223;00477;00021600;00677;06;13;30;
1;02;071;Luján                                   ;00219;00196;08950;00075248;00051220;06807;07589;00067489;08969;00045305;08845;00041814;08164;00003491;00682;00002449;00478;00003466;00677;06;13;35;
1;02;072;Magdalena                               ;00043;00029;06744;00013262;00006717;05065;07590;00008850;06673;00005966;08882;00005522;08221;00000444;00661;00000308;00459;00000443;00660;06;13;25;
1;02;073;Maipú                                   ;00029;00028;09655;00009037;00006587;07289;07581;00008689;09615;00005749;08728;00005233;07944;00000516;00783;00000362;00550;00000476;00723;06;13;00;
1;02;074;Mar Chiquita                            ;00056;00054;09643;00018446;00013479;07307;07596;00017746;09621;00011949;08865;00011046;08195;00000903;00670;00000627;00465;00000903;00670;06;13;35;
1;02;075;Marcos Paz                              ;00102;00056;05490;00035184;00014608;04152;07590;00019246;05470;00012811;08770;00011717;08021;00001094;00749;00000767;00525;00001030;00705;06;13;30;
1;02;076;Mercedes                                ;00145;00068;04690;00048835;00017104;03502;07579;00022567;04621;00015166;08867;00014035;08206;00001131;00661;00000795;00465;00001143;00668;06;13;35;
1;02;077;Merlo                                   ;00974;00959;09846;00340175;00254240;07474;07591;00334921;09846;00224416;08827;00206712;08131;00017704;00696;00012456;00490;00017368;00683;06;13;30;
1;02;078;Monte                                   ;00048;00041;08542;00015639;00010056;06430;07590;00013249;08472;00008859;08810;00008147;08102;00000712;00708;00000503;00500;00000694;00690;06;13;25;
1;02;079;Moreno                                  ;00790;00777;09835;00275244;00205397;07462;07588;00270690;09835;00181773;08850;00167777;08168;00013996;00681;00009753;00475;00013871;00675;06;13;35;
1;02;080;Morón                                   ;00717;00671;09358;00249508;00177383;07109;07588;00233760;09369;00156792;08839;00144586;08151;00012206;00688;00008528;00481;00012063;00680;06;13;35;
1;02;081;Navarro                                 ;00042;00019;04524;00012666;00004553;03595;07607;00005985;04725;00003997;08779;00003660;08039;00000337;00740;00000237;00521;00000319;00701;06;13;35;
1;02;082;Necochea                                ;00222;00182;08198;00076216;00047196;06192;07584;00062227;08165;00041668;08829;00038367;08129;00003301;00699;00002308;00489;00003220;00682;06;13;35;
1;02;083;Nueve de Julio                          ;00117;00088;07521;00038220;00021302;05574;07589;00028069;07344;00018734;08794;00017184;08067;00001550;00728;00001082;00508;00001486;00698;06;12;50;
1;02;084;Olavarría                               ;00260;00214;08231;00085846;00054913;06397;07587;00072374;08431;00048471;08827;00044608;08123;00003863;00703;00002687;00489;00003755;00684;06;13;35;
1;02;085;Pehuajó                                 ;00094;00083;08830;00031427;00020926;06659;07588;00027578;08775;00018547;08863;00017150;08196;00001397;00668;00000982;00469;00001397;00668;06;13;30;
1;02;086;Pellegrini                              ;00014;00013;09286;00004815;00003393;07047;07601;00004464;09271;00003069;09045;00002898;08541;00000171;00504;00000120;00354;00000204;00601;06;12;55;
1;02;087;Pergamino                               ;00243;00045;01852;00081887;00009826;01200;07598;00012933;01579;00008574;08726;00007786;07924;00000788;00802;00000543;00553;00000709;00722;06;13;35;
1;02;088;Pila                                    ;00010;00007;07000;00002792;00001427;05111;07586;00001881;06737;00001258;08816;00001156;08101;00000102;00715;00000071;00498;00000098;00687;06;13;05;
1;02;089;Pilar                                   ;00484;00454;09380;00168159;00119710;07119;07589;00157743;09381;00105611;08822;00097164;08117;00008447;00706;00005897;00493;00008202;00685;06;13;25;
1;02;090;Pinamar                                 ;00054;00003;00556;00018686;00000801;00429;07592;00001055;00565;00000741;09251;00000716;08939;00000025;00312;00000019;00237;00000041;00512;06;13;35;
1;02;091;Puan                                    ;00046;00008;01739;00014548;00001824;01254;07575;00002408;01655;00001658;09090;00001574;08629;00000084;00461;00000059;00323;00000107;00587;06;13;35;
1;02;092;Quilmes                                 ;01170;01025;08761;00406412;00270189;06648;07588;00356077;08761;00239007;08846;00220593;08164;00018414;00682;00012878;00477;00018304;00677;06;13;35;
1;02;093;Ramallo                                 ;00073;00062;08493;00024369;00015611;06406;07584;00020584;08447;00013745;08805;00012614;08080;00001131;00724;00000785;00503;00001081;00692;06;13;35;
1;02;094;Rauch                                   ;00041;00032;07805;00012488;00007088;05676;07587;00009342;07481;00006297;08884;00005843;08244;00000454;00641;00000321;00453;00000470;00663;06;13;35;
1;02;095;Rivadavia                               ;00040;00040;10000;00012662;00009650;07621;07621;00012662;10000;00008451;08758;00007707;07987;00000744;00771;00000514;00533;00000685;00710;06;12;25;
1;02;096;Rojas                                   ;00060;00046;07667;00019315;00011419;05912;07584;00015057;07795;00010018;08773;00009151;08014;00000867;00759;00000597;00523;00000804;00704;06;13;25;
1;02;097;Roque Pérez                             ;00029;00004;01379;00009240;00000783;00847;07565;00001035;01120;00000671;08570;00000596;07612;00000075;00958;00000051;00651;00000061;00779;06;13;35;
1;02;098;Saavedra                                ;00052;00029;05577;00017298;00007198;04161;07586;00009488;05485;00006297;08748;00005735;07967;00000562;00781;00000389;00540;00000512;00711;06;13;35;
1;02;099;Saladillo                               ;00077;00038;04935;00025055;00009124;03642;07583;00012032;04802;00008110;08889;00007521;08243;00000589;00646;00000412;00452;00000602;00660;06;12;00;
1;02;100;Salliqueló                              ;00022;00002;00909;00007347;00000531;00723;07586;00000700;00953;00000456;08588;00000406;07646;00000050;00942;00000034;00640;00000041;00772;06;13;30;
1;02;101;Salto                                   ;00075;00061;08133;00025089;00015311;06103;07580;00020199;08051;00013487;08809;00012387;08090;00001100;00718;00000769;00502;00001055;00689;06;13;35;
1;02;102;San Andrés de Giles                     ;00052;00027;05192;00016623;00006531;03929;07585;00008610;05180;00005733;08778;00005242;08026;00000491;00752;00000341;00522;00000457;00700;06;11;30;
1;02;103;San Antonio de Areco                    ;00054;00030;05556;00017669;00007262;04110;07584;00009575;05419;00006344;08736;00005772;07948;00000572;00788;00000396;00545;00000522;00719;06;12;55;
1;02;104;San Cayetano                            ;00023;00004;01739;00006805;00001055;01550;07541;00001399;02056;00000948;08986;00000890;08436;00000058;00550;00000041;00389;00000066;00626;06;13;30;
1;02;105;San Fernando                            ;00351;00323;09202;00119510;00083312;06971;07587;00109806;09188;00073876;08867;00068349;08204;00005527;00663;00003864;00464;00005572;00669;06;13;30;
1;02;106;San Isidro                              ;00740;00686;09270;00256866;00180712;07035;07588;00238141;09271;00159087;08803;00146038;08081;00013049;00722;00009083;00503;00012542;00694;06;13;35;
1;02;107;San Nicolás                             ;00325;00129;03969;00111640;00033060;02961;07589;00043562;03902;00029363;08882;00027207;08230;00002156;00652;00001505;00455;00002192;00663;06;13;35;
1;02;108;San Pedro                               ;00131;00063;04809;00043877;00015643;03565;07581;00020635;04703;00013791;08816;00012679;08105;00001112;00711;00000777;00497;00001075;00687;06;13;25;
1;02;109;San Vicente                             ;00117;00107;09145;00039659;00027445;06920;07589;00036166;09119;00024385;08885;00022606;08237;00001779;00648;00001243;00453;00001817;00662;06;13;25;
1;02;110;Suipacha                                ;00026;00022;08462;00008310;00005414;06515;07590;00007133;08584;00004675;08635;00004194;07747;00000481;00888;00000330;00610;00000409;00755;06;12;15;
1;02;111;Tandil                                  ;00273;00188;06886;00094049;00049735;05288;07584;00065581;06973;00044032;08853;00040664;08176;00003368;00677;00002344;00471;00003359;00675;06;13;35;
1;02;112;Tapalqué                                ;00025;00006;02400;00007539;00000680;00902;07539;00000902;01196;00000617;09074;00000583;08574;00000034;00500;00000024;00353;00000039;00574;06;13;35;
1;02;113;Tigre                                   ;00687;00633;09214;00239137;00167236;06993;07588;00220389;09216;00147892;08843;00136410;08157;00011482;00687;00008000;00478;00011344;00678;06;13;35;
1;02;114;Tornquist                               ;00034;00008;02353;00010549;00002120;02010;07588;00002794;02649;00001913;09024;00001804;08509;00000109;00514;00000078;00368;00000129;00608;06;13;35;
1;02;115;Trenque Lauquén                         ;00105;00066;06286;00034189;00017520;05124;07591;00023081;06751;00015555;08878;00014413;08227;00001142;00652;00000800;00457;00001165;00665;06;13;20;
1;02;116;Tordillo                                ;00005;00000;00000;00001700;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;14;00;01;
1;02;117;Tres Arroyos                            ;00147;00058;03946;00047915;00014388;03003;07582;00018976;03960;00012739;08854;00011760;08173;00000979;00680;00000681;00473;00000968;00673;06;13;35;
1;02;118;Tres de Febrero                         ;00747;00685;09170;00259885;00180824;06958;07586;00238362;09172;00159985;08848;00147644;08165;00012341;00682;00008593;00475;00012246;00677;06;13;30;
1;02;119;La Costa                                ;00152;00053;03487;00052621;00014065;02673;07582;00018551;03525;00012435;08841;00011468;08154;00000967;00688;00000674;00479;00000956;00680;06;13;35;
1;02;120;Monte Hermoso                           ;00017;00001;00588;00005844;00000267;00457;07672;00000348;00595;00000252;09438;00000248;09288;00000004;00150;00000003;00112;00000012;00449;06;13;30;
1;02;121;Veinticinco de Mayo                     ;00089;00060;06742;00028736;00014682;05109;07585;00019357;06736;00012962;08828;00011942;08134;00001020;00695;00000718;00489;00001002;00682;06;13;05;
1;02;122;Vicente López                           ;00657;00576;08767;00228118;00151857;06657;07585;00200203;08776;00134072;08829;00123448;08129;00010624;00700;00007400;00487;00010385;00684;06;13;35;
1;02;123;Villa Gesell                            ;00069;00014;02029;00024096;00003718;01543;07580;00004905;02036;00003272;08800;00003007;08088;00000265;00713;00000187;00503;00000259;00697;06;13;35;
1;02;124;Villarino                               ;00063;00016;02540;00021158;00004059;01918;07583;00005353;02530;00003627;08936;00003382;08332;00000245;00604;00000172;00424;00000260;00641;06;13;35;
1;02;125;Zárate                                  ;00243;00201;08272;00083077;00051934;06251;07587;00068452;08240;00046015;08860;00042528;08189;00003487;00671;00002431;00468;00003488;00672;06;13;35;
1;02;126;Tres Lomas                              ;00019;00008;04211;00006089;00002124;03488;07588;00002799;04597;00001881;08856;00001741;08197;00000140;00659;00000100;00471;00000143;00673;06;11;55;
1;02;127;F. Ameghino                             ;00022;00017;07727;00007166;00004170;05819;07575;00005505;07682;00003770;09041;00003560;08537;00000210;00504;00000150;00360;00000250;00600;06;12;20;
1;02;128;Presidente Perón                        ;00137;00119;08686;00047679;00031401;06586;07589;00041378;08678;00027988;08913;00026047;08295;00001941;00618;00001365;00435;00002048;00652;06;13;35;
1;02;129;J. C. Paz                               ;00500;00437;08740;00174614;00115758;06629;07588;00152548;08736;00102193;08828;00094101;08129;00008092;00699;00005654;00488;00007911;00683;06;13;35;
1;02;130;Malvinas Argentinas                     ;00620;00563;09081;00215567;00148841;06905;07589;00196130;09098;00131435;08831;00121062;08134;00010373;00697;00007242;00487;00010164;00683;06;13;35;
1;02;131;Punta Indio                             ;00025;00003;01200;00007982;00000630;00789;07618;00000827;01036;00000557;08841;00000514;08159;00000043;00683;00000030;00476;00000043;00683;06;13;35;
1;02;132;Ezeiza                                  ;00272;00263;09669;00094458;00069402;07347;07587;00091477;09684;00061351;08840;00056567;08151;00004784;00689;00003335;00481;00004716;00680;06;13;30;
1;02;133;Ituzaingo                               ;00361;00336;09307;00125707;00088755;07060;07589;00116955;09304;00078488;08843;00072431;08161;00006057;00682;00004246;00478;00006021;00678;06;13;35;
1;02;134;Hurlingham                              ;00387;00357;09225;00134652;00094219;06997;07589;00124147;09220;00083026;08812;00076275;08096;00006751;00717;00004694;00498;00006499;00690;06;13;35;
1;02;135;Lezama                                  ;00013;00012;09231;00004336;00003026;06979;07595;00003984;09188;00002686;08876;00002488;08222;00000198;00654;00000139;00459;00000201;00664;06;12;25;
1;02;991;Sección Primera                         ;10754;09459;08796;03732935;02493096;06679;07588;03285530;08801;02201475;08830;02027645;08133;00173830;00697;00121355;00487;00170266;00683;06;13;35;
1;02;992;Sección Segunda                         ;01586;00889;05605;00533241;00224466;04209;07587;00295870;05549;00198277;08833;00182649;08137;00015628;00696;00010896;00485;00015293;00681;06;13;35;
1;02;993;Sección Tercera                         ;10774;09908;09196;03738005;02609426;06981;07588;03438779;09200;02307320;08842;02128098;08155;00179222;00687;00125068;00479;00177038;00678;06;13;35;
1;02;994;Sección Cuarta                          ;01445;01060;07336;00472153;00263884;05589;07589;00347722;07365;00233190;08837;00214904;08144;00018286;00693;00012750;00483;00017944;00680;06;13;35;
1;02;995;Sección Quinta                          ;03096;01860;06008;01053439;00478218;04540;07587;00630350;05984;00422925;08844;00390197;08159;00032728;00684;00022878;00478;00032415;00678;06;13;35;
1;02;996;Sección Sexta                           ;01736;01333;07679;00575520;00336096;05840;07588;00442948;07696;00297486;08851;00274630;08171;00022856;00680;00015954;00475;00022656;00674;06;13;35;
1;02;997;Sección Séptima                         ;00749;00511;06822;00243523;00125208;05142;07586;00165057;06778;00110701;08841;00102063;08151;00008638;00690;00006020;00481;00008487;00678;06;13;35;
